Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
53,17,01/03/2018 08:48:36,337,1,1,51,67,51,51,51,0,67,67,67,0,350148.368,5934.718101,337,0,337,337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,2967.35905,2967.35905,51,67,56.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,84.5,51,67,0,0,0,0,0,0,1,51,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 09:57:24,61625811,21,24,2409,1331,617,0,114.7142857,171.4100764,325,0,55.45833333,73.46811149,60.68885649,0.730213514,1400586.614,8800366.114,58400000,0,61600000,3081290.55,13100000,58500000,26,61500000,2673221.261,12200000,58500000,0,0,0,0,0,432,492,0.340766307,0.389447207,0,617,81.30434783,129.773798,16841.23865,0,0,1,1,0,0,0,1,1,83.11111111,114.7142857,55.45833333,0,0,0,0,0,0,21,2409,24,1331,8192,200,13,20,3082013,0,3082013,3082013,58400000,0,58400000,58400000,Benign
52724,6,01/03/2018 04:30:02,14,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,142857.1429,14.0,0.0,14,14,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,71428.57143,71428.57143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,229,258,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 09:02:01,118632824,15,15,943,3647,298,0,62.86666667,91.37510341,1430,0,243.1333333,489.4015101,38.69080955,0.252881108,4090787.034,15000000,58800000,1,119000000,8473773.143,21100000,58800000,156,119000000,8469324.714,21200000,58800000,1,0,0,0,0,312,312,0.126440554,0.126440554,0,1430,148.0645161,352.9145256,124548.6624,0,0,1,1,0,0,0,1,1,153,62.86666667,243.1333333,0,0,0,0,0,0,15,943,15,3647,8192,180,8,20,926972,1222928.45,1791713,62231,58400000,574210.3043,58800000,58000000,Benign
50568,6,01/03/2018 09:57:31,1,2,0,247,0,216,31,123.5,130.8147545,0,0,0,0,247000000,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,40,0,2000000,0,31,216,154.3333333,106.8097998,11408.33333,0,1,0,0,1,0,0,0,0,231.5,123.5,0,0,0,0,0,0,0,2,247,0,0,60,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 01:43:22,80270407,14,14,2046,4144,814,0,146.1428571,218.9801035,1460,0,296,508.7719755,77.11434676,0.348820955,2972978.037,9101383.292,40000000,1,80300000,6174646.692,12600000,40000000,257,80200000,6167039.308,12600000,40000000,1,0,0,0,0,292,292,0.174410477,0.174410477,0,1460,213.4482759,386.9663686,149742.9704,0,0,1,1,0,0,0,1,1,221.0714286,146.1428571,296,0,0,0,0,0,0,14,2046,14,4144,8192,129,8,20,122842.3333,57810.27923,187883,77310,26600000,11600000,40000000,19900000,Benign
0,0,01/03/2018 02:43:28,112650350,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026631076,56300000,29453.82586,56300000,56300000,113000000,56300000,29453.82586,56300000,56300000,0,0,0,0,0,0,0,0,0,0,0,0.026631076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56300000,29453.82586,56300000,56300000,Benign
53,17,01/03/2018 09:15:35,34901,2,2,88,200,44,44,44,0,100,100,100,0,8251.912553,114.6098966,11633.66667,18323.73522,32777,370,34531,34531,0,34531,34531,2124,2124,0,2124,2124,0,0,0,0,16,16,57.30494828,57.30494828,44,100,66.4,30.67246322,940.8,0,0,0,0,0,0,0,0,1,83,44,100,0,0,0,0,0,0,2,88,2,200,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 08:53:37,292,1,1,40,56,40,40,40,0,56,56,56,0,328767.1233,6849.315068,292,0,292,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3424.657534,3424.657534,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 10:53:35,5023154,4,2,53,0,53,0,13.25,26.5,0,0,0,0,10.55113978,1.194468655,1004630.8,2132372.991,4815781,53,5023154,1674384.667,2899539.957,5022485,53,207319,207319,0,207319,207319,0,0,0,0,92,52,0.796312436,0.398156218,0,53,7.571428571,20.03211707,401.2857143,0,0,1,1,0,0,0,1,0,8.833333333,13.25,0,0,0,0,0,0,0,4,53,2,0,8192,63947,1,20,0,0,0,0,0,0,0,0,Benign
0,0,01/03/2018 08:38:20,112639220,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633707,56300000,56.56854249,56300000,56300000,113000000,56300000,56.56854249,56300000,56300000,0,0,0,0,0,0,0,0,0,0,0,0.026633707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56300000,56.56854249,56300000,56300000,Benign
53,17,01/03/2018 03:27:58,224,1,1,32,128,32,32,32,0,128,128,128,0,714285.7143,8928.571429,224,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4464.285714,4464.285714,32,128,64,55.42562584,3072,0,0,0,0,0,0,0,0,1,96,32,128,0,0,0,0,0,0,1,32,1,128,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
80,6,01/03/2018 02:12:27,45280466,6,5,5,0,1,0,0.833333333,0.40824829,0,0,0,0,0.110422892,0.242930362,4528046.6,4968065.221,10000000,20939,45300000,9056093.2,2179968.498,10000000,5156447,40100000,10000000,415.2207244,10000000,10000000,0,0,0,0,120,160,0.13250747,0.110422892,0,1,0.5,0.522232968,0.272727273,0,0,0,0,1,0,0,0,0,0.545454545,0.833333333,0,0,0,0,0,0,0,6,5,5,0,253,980,4,20,21021.75,97.38369131,21154,20939,10000000,92.65347628,10000000,10000000,Benign
443,6,01/03/2018 03:17:37,5677938,6,4,599,152,517,0,99.83333333,205.4511296,152,0,38,76,132.2663263,1.761202746,630882,1831473.016,5514192,1,5677938,1135587.6,2494926.895,5598511,13,125862,41954,42642.45899,85254,1,0,0,0,0,132,92,1.056721648,0.704481099,0,517,68.27272727,155.7825991,24268.21818,0,0,1,1,0,0,0,1,0,75.1,99.83333333,38,0,0,0,0,0,0,6,599,4,152,8192,946,3,20,163733,0,163733,163733,5514192,0,5514192,5514192,Benign
53,17,01/03/2018 08:53:02,631,1,1,31,95,31,31,31.0,0.0,95,95,95.0,0.0,199683.0428,3169.572108,631.0,0.0,631,631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1584.786054,1584.786054,31,95,52.33333333,36.95041723,1365.333333,0,0,0,0,0,0,0,0,1,78.5,31.0,95.0,0,0,0,0,0,0,1,31,1,95,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 02:49:43,40543,2,2,80,112,40,40,40,0,56,56,56,0,4735.7127,98.66068125,13514.33333,21988.39404,38898,331,40212,40212,0,40212,40212,39229,39229,0,39229,39229,0,0,0,0,16,16,49.33034063,49.33034063,40,56,46.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,58,40,56,0,0,0,0,0,0,2,80,2,112,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
80,6,01/03/2018 10:24:32,10046795,4,6,998,1554,998,0,249.5,499,1460,0,259,588.8232332,254.0113539,0.995342296,1116310.556,3331459.699,10000000,0,46614,15538,14565.22475,29640,550,10000000,2006079.4,4468856.408,10000000,0,0,0,0,0,92,132,0.398136918,0.597205377,0,1460,232,503.9831346,253999,0,0,1,1,0,0,0,1,1,255.2,249.5,259,0,0,0,0,0,0,4,998,6,1554,8192,56,1,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:25:24,299,1,1,42,58,42,42,42,0,58,58,58,0,334448.1605,6688.963211,299,0,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3344.481605,3344.481605,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71,42,58,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
52676,6,01/03/2018 04:28:17,10,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,200000.0,10.0,0.0,10,10,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,100000.0,100000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,946,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,01/03/2018 01:16:21,1392525,8,7,1148,1581,677,0,143.5,228.1296624,1173,0,225.8571429,430.0986044,1959.749376,10.77179943,99466.07143,252063.0341,968885,22,1392525,198932.1429,382535.2746,1064645,22,1329734,221622.3333,366281.3171,968885,63459,0,0,0,0,168,148,5.744959696,5.026839734,0,1173,170.5625,319.4332416,102037.5958,0,0,0,1,0,0,0,0,0,181.9333333,143.5,225.8571429,0,0,0,0,0,0,8,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 01:31:36,108496673,8,5,864,1039,288,0,108,149.0541608,325,32,207.8,160.4827093,17.53970834,0.119819342,9041389.417,15100000,40500000,12157,108000000,15500000,17400000,40500000,93152,108000000,27100000,14100000,40600000,7708480,1,0,0,0,160,100,0.07373498,0.046084362,0,325,156.5,153.8749492,23677.5,0,1,0,0,1,0,0,0,0,168.5384615,108,207.8,0,0,0,0,0,0,8,864,5,1039,256,281,2,20,159112.75,59263.82326,233898,93152,26900000,14100000,40500000,7549293,Benign
53,17,01/03/2018 03:14:11,1673,1,1,29,83,29,29,29.0,0.0,83,83,83.0,0.0,66945.60669,1195.457262,1673.0,0.0,1673,1673,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,597.7286312,597.7286312,29,83,47.0,31.17691454,972.0,0,0,0,0,0,0,0,0,1,70.5,29.0,83.0,0,0,0,0,0,0,1,29,1,83,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 01:28:29,117133996,14,15,867,3613,228,0,61.92857143,84.85686073,1460,0,240.8666667,499.7626389,38.24679558,0.247579704,4183357,15300000,58800000,0,117000000,9010307.385,21900000,58900000,164,117000000,8357827.643,21200000,58800000,0,0,0,0,0,304,312,0.119521236,0.128058467,0,1460,149.3333333,364.1341486,132593.6782,0,0,1,1,0,0,0,1,1,154.4827586,61.92857143,240.8666667,0,0,0,0,0,0,14,867,15,3613,8192,118,7,20,157343,94370.47102,224073,90613,58300000,666505.4169,58800000,57900000,Benign
53,17,01/03/2018 02:58:01,296,1,1,40,56,40,40,40,0,56,56,56,0,324324.3243,6756.756757,296,0,296,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3378.378378,3378.378378,40,56,45.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,68,40,56,0,0,0,0,0,0,1,40,1,56,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:00:19,400,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,192500,7500,200,258.8010819,383,17,400,200,258.8010819,383,17,0,0,0,0,0,1,0,0,0,60,0,7500,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
62736,6,01/03/2018 12:12:57,51,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,51,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0,0,0,40,0,39215.68627,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
0,0,01/03/2018 10:14:04,112639340,3,0,0,0,0,0,0,0,0,0,0,0,0,0.026633679,56300000,25.45584412,56300000,56300000,113000000,56300000,25.45584412,56300000,56300000,0,0,0,0,0,0,0,0,0,0,0,0.026633679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,-1,-1,0,0,0,0,0,0,56300000,25.45584412,56300000,56300000,Benign
50009,6,01/03/2018 08:51:34,2,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,38500000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,1,0,0,0,60,0,1500000,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,123,-1,1,20,0,0,0,0,0,0,0,0,Benign
50397,6,01/03/2018 09:45:26,48,3,1,77,0,46,0,25.66666667,23.45918441,0,0,0,0,1604166.667,83333.33333,16,16.09347694,33,1,48,24,32.52691193,47,1,0,0,0,0,0,1,0,0,0,60,20,62500,20833.33333,0,46,24.6,23.27659769,541.8,0,1,0,0,1,0,0,0,0,30.75,25.66666667,0,0,0,0,0,0,0,3,77,1,0,123,0,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 09:15:31,481031,11,8,541,5079,194,0,49.18181818,79.97851984,1420,0,634.875,669.5477018,11683.23871,39.49849386,26723.94444,38019.86183,89127,1,481031,48103.1,61246.19233,144483,17,334073,47724.71429,61216.61103,144291,1,0,0,0,0,232,172,22.86754908,16.63094478,0,1420,281,506.4812565,256523.2632,0,0,1,1,0,0,0,1,0,295.7894737,49.18181818,634.875,0,0,0,0,0,0,11,541,8,5079,8192,58,4,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 01:31:20,376,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,204787.234,7978.723404,188,230.5168107,351,25,376,188,230.5168107,351,25,0,0,0,0,0,1,0,0,0,60,0,7978.723404,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 02:18:48,1396666,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1942.483027,10.73986193,99761.85714,252032.8994,969163,5,1396666,199523.7143,386413.6981,1074122,5,1333858,222309.6667,366233.9562,969163,62995,0,0,0,0,168,148,5.727926362,5.011935567,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:45:15,793,1,1,35,67,35,35,35,0,67,67,67,0,128625.4729,2522.068096,793,0,793,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1261.034048,1261.034048,35,67,45.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,68.5,35,67,0,0,0,0,0,0,1,35,1,67,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 08:53:02,18056,1,1,43,99,43,43,43.0,0.0,99,99,99.0,0.0,7864.421799,110.7665042,18056.0,0.0,18056,18056,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,55.3832521,55.3832521,43,99,61.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,92.5,43.0,99.0,0,0,0,0,0,0,1,43,1,99,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 09:45:12,307338,2,2,66,274,33,33,33,0,137,137,137,0,1106.273874,13.01498676,102446,125193.2013,242008,28,65302,65302,0,65302,65302,28,28,0,28,28,0,0,0,0,16,16,6.507493379,6.507493379,33,137,74.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,93.25,33,137,0,0,0,0,0,0,2,66,2,274,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 10:13:53,629,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,122416.5342,4769.475358,314.5,423.5569619,614,15,629,314.5,423.5569619,614,15,0,0,0,0,0,1,0,0,0,60,0,4769.475358,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,254,-1,1,20,0,0,0,0,0,0,0,0,Benign
52372,6,01/03/2018 03:34:56,0,2,0,0,0,0,0,0,0,0,0,0,0,,Infinity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,176,-1,0,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 02:19:20,544,1,1,48,64,48,48,48.0,0.0,64,64,64.0,0.0,205882.3529,3676.470588,544.0,0.0,544,544,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1838.235294,1838.235294,48,64,53.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,80.0,48.0,64.0,0,0,0,0,0,0,1,48,1,64,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 03:27:39,237,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,324894.5148,12658.22785,118.5,142.128463,219,18,237,118.5,142.128463,219,18,0,0,0,0,0,1,0,0,0,60,0,12658.22785,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 03:18:51,129109,7,4,1021,152,517,0,145.8571429,223.6123346,152,0,38,76,9085.34649,85.1993277,12910.9,19727.2094,44008,4,129109,21518.16667,23425.83336,44024,32,81239,27079.66667,23448.26126,40664,4,0,0,0,0,152,92,54.21775399,30.98157371,0,517,97.75,180.2468635,32488.93182,0,0,1,1,0,0,0,1,0,106.6363636,145.8571429,38,0,0,0,0,0,0,7,1021,4,152,8192,980,4,20,0,0,0,0,0,0,0,0,Benign
49818,6,01/03/2018 08:28:28,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,01/03/2018 02:28:28,324036,2,2,64,250,32,32,32.0,0.0,125,125,125.0,0.0,969.0281327,12.34430742,108012.0,160584.6415,292548,19,31469,31469.0,0.0,31469,31469,19,19.0,0.0,19,19,0,0,0,0,16,16,6.172153711,6.172153711,32,125,69.2,50.93819785,2594.7,0,0,0,0,0,0,0,0,1,86.5,32.0,125.0,0,0,0,0,0,0,2,64,2,250,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 09:07:26,116984492,15,14,1508,2360,587,0,100.5333333,189.3552469,1191,0,168.5714286,339.4852924,33.06421162,0.247896106,4178017.571,15300000,58700000,1,117000000,8356035.143,21200000,58800000,37,117000000,8994031.462,21900000,58700000,1,0,0,0,0,312,292,0.128222124,0.119673982,0,1191,128.9333333,265.9367222,70722.34023,0,0,1,1,0,0,0,1,0,133.3793103,100.5333333,168.5714286,0,0,0,0,0,0,15,1508,14,2360,8192,181,8,20,96986.5,49079.57458,131691,62282,58400000,494604.93,58700000,58000000,Benign
53,17,01/03/2018 01:38:45,951,1,1,54,119,54,54,54.0,0.0,119,119,119.0,0.0,181913.775,2103.049422,951.0,0.0,951,951,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1051.524711,1051.524711,54,119,75.66666667,37.5277675,1408.333333,0,0,0,0,0,0,0,0,1,113.5,54.0,119.0,0,0,0,0,0,0,1,54,1,119,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,01/03/2018 01:21:09,1137,3,0,77,0,46,0,25.66666667,23.45918441,0,0,0,0,67722.07564,2638.522427,568.5,785.5956339,1124,13,1137,568.5,785.5956339,1124,13,0,0,0,0,0,1,0,0,0,60,0,2638.522427,0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41,25.66666667,0,0,0,0,0,0,0,3,77,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 01:55:28,114026684,8,5,864,1039,288,0,108,149.0541608,325,32,207.8,160.4827093,16.68907604,0.114008402,9502223.667,15200000,40300000,11787,114000000,16300000,17200000,40300000,75290,114000000,28500000,11400000,40400000,13600000,1,0,0,0,160,100,0.070159016,0.043849385,0,325,156.5,153.8749492,23677.5,0,1,0,0,1,0,0,0,0,168.5384615,108,207.8,0,0,0,0,0,0,8,864,5,1039,251,243,2,20,71907,8313.017663,76482,59464,28400000,11400000,40300000,13500000,Benign
5355,17,01/03/2018 02:46:48,409792,2,0,66,0,33,33,33,0,0,0,0,0,161.0573169,4.880524754,409792,0,409792,409792,409792,409792,0,409792,409792,0,0,0,0,0,0,0,0,0,16,0,4.880524754,0,33,33,33,0,0,0,0,0,0,0,0,0,0,0,49.5,33,0,0,0,0,0,0,0,2,66,0,0,-1,-1,1,8,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:53:02,1042205,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.75702477,208441.0,269378.7445,503884,11656,1030468,515234.0,567.0996385,515635,514833,1030549,515274.5,490.0249994,515621,514928,0,0,0,0,92,60,2.878512385,2.878512385,0,0,0.0,0.0,0.0,0,0,1,1,0,0,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,3,0,3,0,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,01/03/2018 10:24:31,23870,3,5,427,2266,427,0,142.3333333,246.5285649,1460,0,453.2,662.2470838,112819.4386,335.1487222,3410,5579.600673,11606,0,11726,5863,8051.117811,11556,170,12330,3082.5,5811.838751,11792,0,0,0,0,0,72,112,125.6807708,209.4679514,0,1460,299.2222222,519.3456888,269719.9444,0,0,1,1,0,0,0,1,1,336.625,142.3333333,453.2,0,0,0,0,0,0,3,427,5,2266,8192,237,1,20,0,0,0,0,0,0,0,0,Benign
51271,6,01/03/2018 01:24:24,28,2,1,31,0,31,0,15.5,21.92031022,0,0,0,0,1107142.857,107142.8571,14,4.242640687,17,11,28,28,0,28,28,0,0,0,0,0,1,0,0,0,40,20,71428.57143,35714.28571,0,31,15.5,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,20.66666667,15.5,0,0,0,0,0,0,0,2,31,1,0,946,0,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 08:21:22,5025028,6,4,317,145,235,0,52.83333333,91.69387475,145,0,36.25,72.5,91.93978621,1.990038662,558336.4444,1646133.685,4947791,12,5025028,1005005.6,2233608.553,5000592,28,65363,21787.66667,27715.5698,53017,115,0,0,0,0,132,92,1.194023197,0.796015465,0,235,42,77.72258359,6040.8,0,0,1,1,0,0,0,1,0,46.2,52.83333333,36.25,0,0,0,0,0,0,6,317,4,145,8192,110,3,20,0,0,0,0,0,0,0,0,Benign
3389,6,01/03/2018 11:00:00,21600828,9,8,1148,1581,677,0,127.5555556,218.6910556,1173,0,197.625,406.121705,126.3377496,0.787006868,1350051.75,3291281.909,12400000,3,21600000,2700103.5,4572807.262,12700000,3,21400000,3062614.0,4606133.945,12400000,162458,0,0,0,0,188,168,0.416650695,0.370356173,0,1173,151.6111111,305.0826578,93075.4281,0,0,0,1,0,0,0,0,0,160.5294118,127.5555556,197.625,0,0,0,0,0,0,9,1148,8,1581,8192,62852,5,20,1562306.0,1745173.477,2796330,328282,9156866.5,4581448.78,12400000,5917293,Benign
53,17,01/03/2018 02:01:17,24592,1,1,51,79,51,51,51.0,0.0,79,79,79.0,0.0,5286.271958,81.3272609,24592.0,0.0,24592,24592,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,40.66363045,40.66363045,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51.0,79.0,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50619,6,01/03/2018 10:10:09,17,2,0,0,0,0,0,0,0,0,0,0,0,0,117647.0588,17,0,17,17,17,17,0,17,17,0,0,0,0,0,0,0,0,0,40,0,117647.0588,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,181,-1,0,20,0,0,0,0,0,0,0,0,Benign
443,6,01/03/2018 02:14:48,274351,9,7,517,3285,199,0,57.44444444,84.51939291,1430,0,469.2857143,663.1738621,13858.1598,58.31945209,18290.06667,48033.88805,186923,0,274351,34293.875,63367.81957,186923,15,76060,12676.66667,21766.08816,55925,0,0,0,0,0,192,152,32.8046918,25.51476029,0,1430,223.6470588,462.1242989,213558.8676,0,0,1,1,0,0,0,1,0,237.625,57.44444444,469.2857143,0,0,0,0,0,0,9,517,7,3285,8192,172,4,20,0,0,0,0,0,0,0,0,Benign
53,17,01/03/2018 09:45:16,888,1,1,51,79,51,51,51,0,79,79,79,0,146396.3964,2252.252252,888,0,888,888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,1126.126126,1126.126126,51,79,60.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,90.5,51,79,0,0,0,0,0,0,1,51,1,79,-1,-1,0,8,0,0,0,0,0,0,0,0,Benign
